original_file,file,arrival_time,augmentation_type
02021338.mseed,02021338_range_25_35.mseed,41.06249469486652,time_shift_range_25_35
02021635.mseed,02021635.mseed,31.0,original
02021635.mseed,02021635_range_1_20.mseed,1.4623221681019212,time_shift_range_1_20
02021635.mseed,02021635_range_25_35.mseed,45.68741109823844,time_shift_range_25_35
02021807.mseed,02021807.mseed,30.90000009536743,original
02021807.mseed,02021807_range_1_20.mseed,26.034011895540903,time_shift_range_1_20
02021807.mseed,02021807_range_25_35.mseed,44.99541880040276,time_shift_range_25_35
02022041.mseed,02022041.mseed,30.799999952316284,original
02022041.mseed,02022041_range_1_20.mseed,7.149454615989452,time_shift_range_1_20
02022041.mseed,02022041_range_25_35.mseed,57.77692987222368,time_shift_range_25_35
02022119.mseed,02022119.mseed,30.5,original
02022119.mseed,02022119_range_1_20.mseed,6.208726435125037,time_shift_range_1_20
02022119.mseed,02022119_range_25_35.mseed,36.755902567533084,time_shift_range_25_35
02030748.mseed,02030748.mseed,30.299999952316284,original
02030748.mseed,02030748_range_1_20.mseed,23.23538202439401,time_shift_range_1_20
02030748.mseed,02030748_range_25_35.mseed,33.79306986590049,time_shift_range_25_35
02032136.mseed,02032136.mseed,30.200000047683716,original
02032136.mseed,02032136_range_1_20.mseed,27.757485426603132,time_shift_range_1_20
02032136.mseed,02032136_range_25_35.mseed,57.09310524603863,time_shift_range_25_35
02040319.mseed,02040319.mseed,30.59999990463257,original
02040319.mseed,02040319_range_1_20.mseed,19.791405349589088,time_shift_range_1_20
02040319.mseed,02040319_range_25_35.mseed,59.44510642578,time_shift_range_25_35
02040402.mseed,02040402.mseed,30.40000009536743,original
02040402.mseed,02040402_range_1_20.mseed,5.080200500577024,time_shift_range_1_20
02040402.mseed,02040402_range_25_35.mseed,37.353845682365375,time_shift_range_25_35
02040619.mseed,02040619.mseed,30.299999952316284,original
02040619.mseed,02040619_range_1_20.mseed,8.330975929489215,time_shift_range_1_20
02040619.mseed,02040619_range_25_35.mseed,46.45997184760945,time_shift_range_25_35
02040903.mseed,02040903.mseed,30.700000047683716,original
02040903.mseed,02040903_range_1_20.mseed,11.63573888680719,time_shift_range_1_20
02040903.mseed,02040903_range_25_35.mseed,49.060120585236504,time_shift_range_25_35
02040943.mseed,02040943.mseed,30.09999990463257,original
02040943.mseed,02040943_range_1_20.mseed,8.351227470741204,time_shift_range_1_20
02040943.mseed,02040943_range_25_35.mseed,41.697326659306945,time_shift_range_25_35
02041025.mseed,02041025.mseed,30.0,original
02041025.mseed,02041025_range_1_20.mseed,4.366724030422052,time_shift_range_1_20
02041025.mseed,02041025_range_25_35.mseed,31.151712161612828,time_shift_range_25_35
02041524.mseed,02041524.mseed,30.40000009536743,original
02041524.mseed,02041524_range_1_20.mseed,25.364659659971334,time_shift_range_1_20
02041524.mseed,02041524_range_25_35.mseed,45.747021335999925,time_shift_range_25_35
02041827.mseed,02041827.mseed,30.40000009536743,original
02041827.mseed,02041827_range_1_20.mseed,18.648002518161682,time_shift_range_1_20
02041827.mseed,02041827_range_25_35.mseed,46.15706251662746,time_shift_range_25_35
02041834.mseed,02041834.mseed,30.799999952316284,original
02041834.mseed,02041834_range_1_20.mseed,23.465880092450224,time_shift_range_1_20
02041834.mseed,02041834_range_25_35.mseed,51.62056057319208,time_shift_range_25_35
02041910.mseed,02041910.mseed,30.90000009536743,original
02041910.mseed,02041910_range_1_20.mseed,17.99387981774592,time_shift_range_1_20
02041910.mseed,02041910_range_25_35.mseed,35.09987879179073,time_shift_range_25_35
02042149.mseed,02042149.mseed,30.40000009536743,original
02042149.mseed,02042149_range_1_20.mseed,10.371720723427298,time_shift_range_1_20
02042149.mseed,02042149_range_25_35.mseed,51.85495338380893,time_shift_range_25_35
02050202.mseed,02050202.mseed,30.299999952316284,original
02050202.mseed,02050202_range_1_20.mseed,13.133690032518446,time_shift_range_1_20
02050202.mseed,02050202_range_25_35.mseed,48.386689037738904,time_shift_range_25_35
02050417.mseed,02050417.mseed,30.200000047683716,original
02050417.mseed,02050417_range_1_20.mseed,20.779916478152636,time_shift_range_1_20
02050417.mseed,02050417_range_25_35.mseed,53.987735145981645,time_shift_range_25_35
02050449.mseed,02050449.mseed,30.90000009536743,original
02050449.mseed,02050449_range_1_20.mseed,3.7802286878576887,time_shift_range_1_20
02050449.mseed,02050449_range_25_35.mseed,58.85201525320943,time_shift_range_25_35
02050853.mseed,02050853.mseed,30.90000009536743,original
02050853.mseed,02050853_range_1_20.mseed,1.8568757997546652,time_shift_range_1_20
02050853.mseed,02050853_range_25_35.mseed,42.4538318187291,time_shift_range_25_35
02051541.mseed,02051541.mseed,30.5,original
02051541.mseed,02051541_range_1_20.mseed,18.001934927022134,time_shift_range_1_20
02051541.mseed,02051541_range_25_35.mseed,42.655100761100584,time_shift_range_25_35
02060116.mseed,02060116.mseed,30.40000009536743,original
02060116.mseed,02060116_range_1_20.mseed,22.294769549508832,time_shift_range_1_20
02060116.mseed,02060116_range_25_35.mseed,41.78164061531348,time_shift_range_25_35
02060321.mseed,02060321.mseed,30.200000047683716,original
02060321.mseed,02060321_range_1_20.mseed,27.61810263823125,time_shift_range_1_20
02060321.mseed,02060321_range_25_35.mseed,32.26635860063524,time_shift_range_25_35
02060405.mseed,02060405.mseed,30.799999952316284,original
02060405.mseed,02060405_range_1_20.mseed,27.15316204228792,time_shift_range_1_20
02060405.mseed,02060405_range_25_35.mseed,56.54064278801641,time_shift_range_25_35
02060406.mseed,02060406.mseed,30.299999952316284,original
02060406.mseed,02060406_range_1_20.mseed,1.3678891015983736,time_shift_range_1_20
02060406.mseed,02060406_range_25_35.mseed,49.249624890444125,time_shift_range_25_35
02060426.mseed,02060426.mseed,30.200000047683716,original
02060426.mseed,02060426_range_1_20.mseed,7.432120291076706,time_shift_range_1_20
02060426.mseed,02060426_range_25_35.mseed,32.23916346245219,time_shift_range_25_35
02061029.mseed,02061029.mseed,31.0,original
02061029.mseed,02061029_range_1_20.mseed,22.22094461834687,time_shift_range_1_20
02061029.mseed,02061029_range_25_35.mseed,34.636810495786506,time_shift_range_25_35
02061220.mseed,02061220.mseed,30.90000009536743,original
02061220.mseed,02061220_range_1_20.mseed,1.7577141130016067,time_shift_range_1_20
02061220.mseed,02061220_range_25_35.mseed,30.850097516897343,time_shift_range_25_35
02061439.mseed,02061439.mseed,30.59999990463257,original
02061439.mseed,02061439_range_1_20.mseed,8.954632822590426,time_shift_range_1_20
02061439.mseed,02061439_range_25_35.mseed,48.223359659590486,time_shift_range_25_35
02071007.mseed,02071007.mseed,30.09999990463257,original
02071007.mseed,02071007_range_1_20.mseed,11.357516815445857,time_shift_range_1_20
02071007.mseed,02071007_range_25_35.mseed,39.51851578663487,time_shift_range_25_35
02072236.mseed,02072236.mseed,30.200000047683716,original
02072236.mseed,02072236_range_1_20.mseed,12.329979534830603,time_shift_range_1_20
02072236.mseed,02072236_range_25_35.mseed,40.808743235053605,time_shift_range_25_35
02072258.mseed,02072258.mseed,30.799999952316284,original
02072258.mseed,02072258_range_1_20.mseed,9.803244126049112,time_shift_range_1_20
02072258.mseed,02072258_range_25_35.mseed,48.21327496458582,time_shift_range_25_35
02080142.mseed,02080142.mseed,31.0,original
02080142.mseed,02080142_range_1_20.mseed,2.083175881808024,time_shift_range_1_20
02080142.mseed,02080142_range_25_35.mseed,54.372978072854956,time_shift_range_25_35
02080145.mseed,02080145.mseed,30.90000009536743,original
02080145.mseed,02080145_range_1_20.mseed,10.882211580591475,time_shift_range_1_20
02080145.mseed,02080145_range_25_35.mseed,59.54948878512202,time_shift_range_25_35
02080330.mseed,02080330.mseed,30.799999952316284,original
02080330.mseed,02080330_range_1_20.mseed,26.45857789211725,time_shift_range_1_20
02080330.mseed,02080330_range_25_35.mseed,49.98110890588282,time_shift_range_25_35
02080829.mseed,02080829.mseed,30.700000047683716,original
02080829.mseed,02080829_range_1_20.mseed,13.802557091907047,time_shift_range_1_20
02080829.mseed,02080829_range_25_35.mseed,40.95269058383049,time_shift_range_25_35
02080956.mseed,02080956.mseed,30.799999952316284,original
02080956.mseed,02080956_range_1_20.mseed,20.52229177506278,time_shift_range_1_20
02080956.mseed,02080956_range_25_35.mseed,49.05510803466322,time_shift_range_25_35
02081212.mseed,02081212.mseed,30.59999990463257,original
02081212.mseed,02081212_range_1_20.mseed,14.167370606226749,time_shift_range_1_20
02081212.mseed,02081212_range_25_35.mseed,55.54885893215997,time_shift_range_25_35
02081510.mseed,02081510.mseed,30.40000009536743,original
02081510.mseed,02081510_range_1_20.mseed,13.563245252426062,time_shift_range_1_20
02081510.mseed,02081510_range_25_35.mseed,38.60390638059968,time_shift_range_25_35
02081610.mseed,02081610.mseed,30.59999990463257,original
02081610.mseed,02081610_range_1_20.mseed,29.34837889962849,time_shift_range_1_20
02081610.mseed,02081610_range_25_35.mseed,35.752253540643636,time_shift_range_25_35
02081833.mseed,02081833.mseed,31.0,original
02081833.mseed,02081833_range_1_20.mseed,28.099224009919226,time_shift_range_1_20
02081833.mseed,02081833_range_25_35.mseed,59.3265945132569,time_shift_range_25_35
02091156.mseed,02091156.mseed,30.799999952316284,original
02091156.mseed,02091156_range_1_20.mseed,7.490511464227928,time_shift_range_1_20
02091156.mseed,02091156_range_25_35.mseed,58.219819185673515,time_shift_range_25_35
02091344.mseed,02091344.mseed,30.799999952316284,original
02091344.mseed,02091344_range_1_20.mseed,14.821658814166963,time_shift_range_1_20
02091344.mseed,02091344_range_25_35.mseed,31.122798279963177,time_shift_range_25_35
02091807.mseed,02091807.mseed,30.5,original
02091807.mseed,02091807_range_1_20.mseed,2.178010941431224,time_shift_range_1_20
02091807.mseed,02091807_range_25_35.mseed,45.85545867013639,time_shift_range_25_35
02100028.mseed,02100028.mseed,30.799999952316284,original
02100028.mseed,02100028_range_1_20.mseed,5.692672170447558,time_shift_range_1_20
02100028.mseed,02100028_range_25_35.mseed,51.47117145347854,time_shift_range_25_35
02100413.mseed,02100413.mseed,30.40000009536743,original
02100413.mseed,02100413_range_1_20.mseed,4.786746313859773,time_shift_range_1_20
02100413.mseed,02100413_range_25_35.mseed,57.79942997683675,time_shift_range_25_35
02101028.mseed,02101028.mseed,31.0,original
02101028.mseed,02101028_range_1_20.mseed,21.421404163079952,time_shift_range_1_20
02101028.mseed,02101028_range_25_35.mseed,43.86392919584049,time_shift_range_25_35
02101109.mseed,02101109.mseed,30.0,original
02101109.mseed,02101109_range_1_20.mseed,13.387028137857392,time_shift_range_1_20
02101109.mseed,02101109_range_25_35.mseed,53.58342184628458,time_shift_range_25_35
02101352.mseed,02101352.mseed,30.90000009536743,original
02101352.mseed,02101352_range_1_20.mseed,7.81764007481714,time_shift_range_1_20
02101352.mseed,02101352_range_25_35.mseed,50.784291288680556,time_shift_range_25_35
02101357.mseed,02101357.mseed,30.0,original
02101357.mseed,02101357_range_1_20.mseed,17.976417305801924,time_shift_range_1_20
02101357.mseed,02101357_range_25_35.mseed,38.54923959280154,time_shift_range_25_35
02101419.mseed,02101419.mseed,30.700000047683716,original
02101419.mseed,02101419_range_1_20.mseed,29.379657507351098,time_shift_range_1_20
02101419.mseed,02101419_range_25_35.mseed,42.67495791106154,time_shift_range_25_35
02101739.mseed,02101739.mseed,30.40000009536743,original
02101739.mseed,02101739_range_1_20.mseed,19.405606958487173,time_shift_range_1_20
02101739.mseed,02101739_range_25_35.mseed,40.723357630554524,time_shift_range_25_35
02101958.mseed,02101958.mseed,30.299999952316284,original
02101958.mseed,02101958_range_1_20.mseed,11.59738168754122,time_shift_range_1_20
02101958.mseed,02101958_range_25_35.mseed,56.527304714312685,time_shift_range_25_35
02110501.mseed,02110501.mseed,30.59999990463257,original
02110501.mseed,02110501_range_1_20.mseed,4.73255414284338,time_shift_range_1_20
02110501.mseed,02110501_range_25_35.mseed,48.26736312050763,time_shift_range_25_35
02110556.mseed,02110556.mseed,30.200000047683716,original
02110556.mseed,02110556_range_1_20.mseed,23.83821785137184,time_shift_range_1_20
02110556.mseed,02110556_range_25_35.mseed,59.904048016204285,time_shift_range_25_35
02110648.mseed,02110648.mseed,30.09999990463257,original
02110648.mseed,02110648_range_1_20.mseed,1.83155479559426,time_shift_range_1_20
02110648.mseed,02110648_range_25_35.mseed,31.691497958224765,time_shift_range_25_35
02110758.mseed,02110758.mseed,30.59999990463257,original
02110758.mseed,02110758_range_1_20.mseed,10.247283612716021,time_shift_range_1_20
02110758.mseed,02110758_range_25_35.mseed,33.630126176063676,time_shift_range_25_35
02110804.mseed,02110804.mseed,30.09999990463257,original
02110804.mseed,02110804_range_1_20.mseed,27.606777793509753,time_shift_range_1_20
02110804.mseed,02110804_range_25_35.mseed,35.15155484352427,time_shift_range_25_35
02111348.mseed,02111348.mseed,30.700000047683716,original
02111348.mseed,02111348_range_1_20.mseed,2.9396252049115494,time_shift_range_1_20
02111348.mseed,02111348_range_25_35.mseed,59.941852583329855,time_shift_range_25_35
02112000.mseed,02112000.mseed,13.200000047683716,original
02112000.mseed,02112000_range_1_20.mseed,7.1356931043640195,time_shift_range_1_20
02112000.mseed,02112000_range_25_35.mseed,57.228072751159516,time_shift_range_25_35
02112215.mseed,02112215.mseed,30.700000047683716,original
02112215.mseed,02112215_range_1_20.mseed,19.447239964524353,time_shift_range_1_20
02112215.mseed,02112215_range_25_35.mseed,55.32290170855478,time_shift_range_25_35
02120429.mseed,02120429.mseed,30.200000047683716,original
02120429.mseed,02120429_range_1_20.mseed,19.868459790971887,time_shift_range_1_20
02120429.mseed,02120429_range_25_35.mseed,30.26183685972117,time_shift_range_25_35
02120434.mseed,02120434.mseed,30.5,original
02120434.mseed,02120434_range_1_20.mseed,22.704064023658407,time_shift_range_1_20
02120434.mseed,02120434_range_25_35.mseed,58.979164797661916,time_shift_range_25_35
02121028.mseed,02121028.mseed,30.700000047683716,original
02121028.mseed,02121028_range_1_20.mseed,24.134832149648478,time_shift_range_1_20
02121028.mseed,02121028_range_25_35.mseed,49.86359707305291,time_shift_range_25_35
02121130.mseed,02121130.mseed,30.700000047683716,original
02121130.mseed,02121130_range_1_20.mseed,9.363097820562588,time_shift_range_1_20
02121130.mseed,02121130_range_25_35.mseed,36.48081395969836,time_shift_range_25_35
02121253.mseed,02121253.mseed,30.700000047683716,original
02121253.mseed,02121253_range_1_20.mseed,29.969742666661944,time_shift_range_1_20
02121253.mseed,02121253_range_25_35.mseed,36.806721574251654,time_shift_range_25_35
02121415.mseed,02121415.mseed,30.700000047683716,original
02121415.mseed,02121415_range_1_20.mseed,19.929204678628516,time_shift_range_1_20
02121415.mseed,02121415_range_25_35.mseed,51.79439645291055,time_shift_range_25_35
02121652.mseed,02121652.mseed,30.09999990463257,original
02121652.mseed,02121652_range_1_20.mseed,25.254762518167176,time_shift_range_1_20
02121652.mseed,02121652_range_25_35.mseed,52.71063972624692,time_shift_range_25_35
02121743.mseed,02121743.mseed,30.5,original
02121743.mseed,02121743_range_1_20.mseed,17.7273358123227,time_shift_range_1_20
02121743.mseed,02121743_range_25_35.mseed,55.94737457147315,time_shift_range_25_35
02121745.mseed,02121745.mseed,30.59999990463257,original
02121745.mseed,02121745_range_1_20.mseed,10.505898088049493,time_shift_range_1_20
02121745.mseed,02121745_range_25_35.mseed,30.110277253740072,time_shift_range_25_35
02121831.mseed,02121831.mseed,30.90000009536743,original
02121831.mseed,02121831_range_1_20.mseed,20.679200517774316,time_shift_range_1_20
02121831.mseed,02121831_range_25_35.mseed,46.68273136087312,time_shift_range_25_35
02122047.mseed,02122047.mseed,30.700000047683716,original
02122047.mseed,02122047_range_1_20.mseed,28.48181711445571,time_shift_range_1_20
02122047.mseed,02122047_range_25_35.mseed,46.11029804829326,time_shift_range_25_35
02130442.mseed,02130442.mseed,30.09999990463257,original
02130442.mseed,02130442_range_1_20.mseed,28.311183217305892,time_shift_range_1_20
02130442.mseed,02130442_range_25_35.mseed,43.628856768812696,time_shift_range_25_35
02130756.mseed,02130756.mseed,30.299999952316284,original
02130756.mseed,02130756_range_1_20.mseed,9.937758475730334,time_shift_range_1_20
02130756.mseed,02130756_range_25_35.mseed,52.56684640678071,time_shift_range_25_35
02130901.mseed,02130901.mseed,30.59999990463257,original
02130901.mseed,02130901_range_1_20.mseed,2.3322204710902925,time_shift_range_1_20
02130901.mseed,02130901_range_25_35.mseed,58.44722227483497,time_shift_range_25_35
02131016.mseed,02131016.mseed,31.0,original
02131016.mseed,02131016_range_1_20.mseed,8.118393074087642,time_shift_range_1_20
02131016.mseed,02131016_range_25_35.mseed,49.86039496698477,time_shift_range_25_35
02131740.mseed,02131740.mseed,30.200000047683716,original
02131740.mseed,02131740_range_1_20.mseed,7.857207047280174,time_shift_range_1_20
02131740.mseed,02131740_range_25_35.mseed,41.806514483705044,time_shift_range_25_35
02140345.mseed,02140345.mseed,30.200000047683716,original
02140345.mseed,02140345_range_1_20.mseed,28.959086462826228,time_shift_range_1_20
02140345.mseed,02140345_range_25_35.mseed,43.32461314231254,time_shift_range_25_35
02141441.mseed,02141441.mseed,30.0,original
02141441.mseed,02141441_range_1_20.mseed,7.49853133417866,time_shift_range_1_20
02141441.mseed,02141441_range_25_35.mseed,48.03475328930712,time_shift_range_25_35
02151217.mseed,02151217.mseed,30.200000047683716,original
02151217.mseed,02151217_range_1_20.mseed,21.983045473092822,time_shift_range_1_20
02151217.mseed,02151217_range_25_35.mseed,38.56104139667194,time_shift_range_25_35
02151633.mseed,02151633.mseed,30.40000009536743,original
02151633.mseed,02151633_range_1_20.mseed,22.5923986748553,time_shift_range_1_20
02151633.mseed,02151633_range_25_35.mseed,51.627177173437516,time_shift_range_25_35
02152022.mseed,02152022.mseed,30.90000009536743,original
02152022.mseed,02152022_range_1_20.mseed,25.08389136404545,time_shift_range_1_20
02152022.mseed,02152022_range_25_35.mseed,43.934902733245366,time_shift_range_25_35
02160408.mseed,02160408.mseed,30.59999990463257,original
02160408.mseed,02160408_range_1_20.mseed,5.092486805811264,time_shift_range_1_20
02160408.mseed,02160408_range_25_35.mseed,48.910580651195815,time_shift_range_25_35
02160620.mseed,02160620.mseed,30.90000009536743,original
02160620.mseed,02160620_range_1_20.mseed,4.093961719333338,time_shift_range_1_20
02160620.mseed,02160620_range_25_35.mseed,34.64799486465887,time_shift_range_25_35
02161200.mseed,02161200.mseed,30.0,original
02161200.mseed,02161200_range_1_20.mseed,11.666369623703213,time_shift_range_1_20
02161200.mseed,02161200_range_25_35.mseed,58.15709363889202,time_shift_range_25_35
02161812.mseed,02161812.mseed,30.799999952316284,original
02161812.mseed,02161812_range_1_20.mseed,23.326055431485187,time_shift_range_1_20
02161812.mseed,02161812_range_25_35.mseed,55.11582169537159,time_shift_range_25_35
02161850.mseed,02161850.mseed,31.0,original
02161850.mseed,02161850_range_1_20.mseed,7.014318674476528,time_shift_range_1_20
02161850.mseed,02161850_range_25_35.mseed,46.212899270014994,time_shift_range_25_35
02161852.mseed,02161852.mseed,30.90000009536743,original
02161852.mseed,02161852_range_1_20.mseed,27.081832296674698,time_shift_range_1_20
02161852.mseed,02161852_range_25_35.mseed,39.431164657710774,time_shift_range_25_35
02161857.mseed,02161857.mseed,15.0,original
02161857.mseed,02161857_range_1_20.mseed,13.027339493787654,time_shift_range_1_20
02161857.mseed,02161857_range_25_35.mseed,20.25554767976991,time_shift_range_25_35
02161909.mseed,02161909.mseed,30.700000047683716,original
02161909.mseed,02161909_range_1_20.mseed,20.31995674282651,time_shift_range_1_20
02161909.mseed,02161909_range_25_35.mseed,52.75490266959123,time_shift_range_25_35
02161910.mseed,02161910.mseed,30.299999952316284,original
02161910.mseed,02161910_range_1_20.mseed,8.27653350307515,time_shift_range_1_20
02161910.mseed,02161910_range_25_35.mseed,53.56288691360761,time_shift_range_25_35
02161911.mseed,02161911.mseed,30.799999952316284,original
02161911.mseed,02161911_range_1_20.mseed,15.591316869057325,time_shift_range_1_20
02161911.mseed,02161911_range_25_35.mseed,35.51428482136853,time_shift_range_25_35
02170044.mseed,02170044.mseed,30.09999990463257,original
02170044.mseed,02170044_range_1_20.mseed,12.968475049859183,time_shift_range_1_20
02170044.mseed,02170044_range_25_35.mseed,58.18400748550441,time_shift_range_25_35
02172122.mseed,02172122.mseed,30.09999990463257,original
02172122.mseed,02172122_range_1_20.mseed,7.216827594663549,time_shift_range_1_20
02172122.mseed,02172122_range_25_35.mseed,34.20583688646684,time_shift_range_25_35
02180520.mseed,02180520.mseed,30.0,original
02180520.mseed,02180520_range_1_20.mseed,6.185694043028336,time_shift_range_1_20
02180520.mseed,02180520_range_25_35.mseed,38.358528289434034,time_shift_range_25_35
02180531.mseed,02180531.mseed,30.40000009536743,original
02180531.mseed,02180531_range_1_20.mseed,21.588233808054408,time_shift_range_1_20
02180531.mseed,02180531_range_25_35.mseed,59.62048750741054,time_shift_range_25_35
02180611.mseed,02180611.mseed,30.40000009536743,original
02180611.mseed,02180611_range_1_20.mseed,29.351180174546435,time_shift_range_1_20
02180611.mseed,02180611_range_25_35.mseed,59.36820673568265,time_shift_range_25_35
02180836.mseed,02180836.mseed,30.90000009536743,original
02180836.mseed,02180836_range_1_20.mseed,24.271034013703837,time_shift_range_1_20
02180836.mseed,02180836_range_25_35.mseed,44.54285943004994,time_shift_range_25_35
02180838.mseed,02180838.mseed,30.700000047683716,original
02180838.mseed,02180838_range_1_20.mseed,9.715367591965292,time_shift_range_1_20
02180838.mseed,02180838_range_25_35.mseed,46.691289537185156,time_shift_range_25_35
02181049.mseed,02181049.mseed,30.40000009536743,original
02181049.mseed,02181049_range_1_20.mseed,27.974085066935892,time_shift_range_1_20
02181049.mseed,02181049_range_25_35.mseed,55.28228445770909,time_shift_range_25_35
02181522.mseed,02181522.mseed,30.09999990463257,original
02181522.mseed,02181522_range_1_20.mseed,12.254836512472561,time_shift_range_1_20
02181522.mseed,02181522_range_25_35.mseed,33.78301032479842,time_shift_range_25_35
02182208.mseed,02182208.mseed,30.90000009536743,original
02182208.mseed,02182208_range_1_20.mseed,18.354950268476852,time_shift_range_1_20
02182208.mseed,02182208_range_25_35.mseed,47.408037838686,time_shift_range_25_35
02182211.mseed,02182211.mseed,30.90000009536743,original
02182211.mseed,02182211_range_1_20.mseed,22.752713565186895,time_shift_range_1_20
02182211.mseed,02182211_range_25_35.mseed,58.336531571592914,time_shift_range_25_35
02190446.mseed,02190446.mseed,30.40000009536743,original
02190446.mseed,02190446_range_1_20.mseed,25.678081326387623,time_shift_range_1_20
02190446.mseed,02190446_range_25_35.mseed,48.52812697155666,time_shift_range_25_35
02190847.mseed,02190847.mseed,30.40000009536743,original
02190847.mseed,02190847_range_1_20.mseed,12.9211716188357,time_shift_range_1_20
02190847.mseed,02190847_range_25_35.mseed,40.97851118710491,time_shift_range_25_35
02191032.mseed,02191032.mseed,30.700000047683716,original
02191032.mseed,02191032_range_1_20.mseed,29.36520852015736,time_shift_range_1_20
02191032.mseed,02191032_range_25_35.mseed,51.96071426471535,time_shift_range_25_35
02191213.mseed,02191213.mseed,30.90000009536743,original
02191213.mseed,02191213_range_1_20.mseed,2.2591596269378966,time_shift_range_1_20
02191213.mseed,02191213_range_25_35.mseed,56.16614623401723,time_shift_range_25_35
02191231.mseed,02191231.mseed,30.09999990463257,original
02191231.mseed,02191231_range_1_20.mseed,12.975544255890828,time_shift_range_1_20
02191231.mseed,02191231_range_25_35.mseed,52.913892882456096,time_shift_range_25_35
02191500.mseed,02191500.mseed,10.700000047683716,original
02191500.mseed,02191500_range_1_20.mseed,4.894005476540404,time_shift_range_1_20
02191500.mseed,02191500_range_25_35.mseed,37.07796132196237,time_shift_range_25_35
02191518.mseed,02191518.mseed,30.90000009536743,original
02191518.mseed,02191518_range_1_20.mseed,8.584660560499557,time_shift_range_1_20
02191518.mseed,02191518_range_25_35.mseed,30.54845805243446,time_shift_range_25_35
02200314.mseed,02200314.mseed,31.0,original
02200314.mseed,02200314_range_1_20.mseed,4.118463620774026,time_shift_range_1_20
02200314.mseed,02200314_range_25_35.mseed,34.33898487084718,time_shift_range_25_35
02200504.mseed,02200504.mseed,30.40000009536743,original
02200504.mseed,02200504_range_1_20.mseed,4.436569921892364,time_shift_range_1_20
02200504.mseed,02200504_range_25_35.mseed,35.02906756608982,time_shift_range_25_35
02200508.mseed,02200508.mseed,31.0,original
02200508.mseed,02200508_range_1_20.mseed,10.959601600426607,time_shift_range_1_20
02200508.mseed,02200508_range_25_35.mseed,44.608412477283174,time_shift_range_25_35
02201106.mseed,02201106.mseed,30.200000047683716,original
02201106.mseed,02201106_range_1_20.mseed,17.788239171376965,time_shift_range_1_20
02201106.mseed,02201106_range_25_35.mseed,34.53186299789228,time_shift_range_25_35
02201254.mseed,02201254.mseed,30.09999990463257,original
02201254.mseed,02201254_range_1_20.mseed,23.312605712479698,time_shift_range_1_20
02201254.mseed,02201254_range_25_35.mseed,46.284024548789816,time_shift_range_25_35
02201903.mseed,02201903.mseed,30.799999952316284,original
02201903.mseed,02201903_range_1_20.mseed,8.873052606541465,time_shift_range_1_20
02201903.mseed,02201903_range_25_35.mseed,52.36804569059523,time_shift_range_25_35
02202031.mseed,02202031.mseed,30.799999952316284,original
02202031.mseed,02202031_range_1_20.mseed,25.447812220821376,time_shift_range_1_20
02202031.mseed,02202031_range_25_35.mseed,57.2506104066357,time_shift_range_25_35
02202042.mseed,02202042.mseed,30.59999990463257,original
02202042.mseed,02202042_range_1_20.mseed,7.337615423630924,time_shift_range_1_20
02202042.mseed,02202042_range_25_35.mseed,55.39722193924243,time_shift_range_25_35
02202317.mseed,02202317.mseed,30.299999952316284,original
02202317.mseed,02202317_range_1_20.mseed,10.280739986479714,time_shift_range_1_20
02202317.mseed,02202317_range_25_35.mseed,54.21241950221504,time_shift_range_25_35
02210151.mseed,02210151.mseed,30.59999990463257,original
02210151.mseed,02210151_range_1_20.mseed,27.828414492790124,time_shift_range_1_20
02210151.mseed,02210151_range_25_35.mseed,48.09474696889632,time_shift_range_25_35
02211846.mseed,02211846.mseed,30.200000047683716,original
02211846.mseed,02211846_range_1_20.mseed,7.3912448135036595,time_shift_range_1_20
02211846.mseed,02211846_range_25_35.mseed,42.46733834696955,time_shift_range_25_35
02211852.mseed,02211852.mseed,30.299999952316284,original
02211852.mseed,02211852_range_1_20.mseed,8.973631043042438,time_shift_range_1_20
02211852.mseed,02211852_range_25_35.mseed,52.355824691929286,time_shift_range_25_35
02220728.mseed,02220728.mseed,30.200000047683716,original
02220728.mseed,02220728_range_1_20.mseed,2.4750931879849123,time_shift_range_1_20
02220728.mseed,02220728_range_25_35.mseed,32.50073729700532,time_shift_range_25_35
02220756.mseed,02220756.mseed,30.799999952316284,original
02220756.mseed,02220756_range_1_20.mseed,17.233965098772547,time_shift_range_1_20
02220756.mseed,02220756_range_25_35.mseed,58.606983601848654,time_shift_range_25_35
02221514.mseed,02221514.mseed,30.90000009536743,original
02221514.mseed,02221514_range_1_20.mseed,4.396871372168342,time_shift_range_1_20
02221514.mseed,02221514_range_25_35.mseed,45.11043659736865,time_shift_range_25_35
02230830.mseed,02230830.mseed,30.200000047683716,original
02230830.mseed,02230830_range_1_20.mseed,11.224334906933727,time_shift_range_1_20
02230830.mseed,02230830_range_25_35.mseed,48.285948931642906,time_shift_range_25_35
02231128.mseed,02231128.mseed,30.799999952316284,original
02231128.mseed,02231128_range_1_20.mseed,9.82855339289426,time_shift_range_1_20
02231128.mseed,02231128_range_25_35.mseed,39.947807500820396,time_shift_range_25_35
02231407.mseed,02231407.mseed,30.09999990463257,original
02231407.mseed,02231407_range_1_20.mseed,24.771311343098898,time_shift_range_1_20
02231407.mseed,02231407_range_25_35.mseed,49.562583541349895,time_shift_range_25_35
02231621.mseed,02231621.mseed,30.299999952316284,original
02231621.mseed,02231621_range_1_20.mseed,13.918392157442533,time_shift_range_1_20
